observation_id,source_file,source_sheet,source_row_1based,campaign_year,campaign_note,block_label,normalized_segment_label,twin,direction_inferred_from_label,borehole_depth_m,interval_length_m,permeability_m2,transmissibility_m3,log10_permeability_m2,geometry_evidence_status,geometry_evidence_source_file,geometry_evidence_locator,geometry_evidence_note,measurement_semantics,target_status,usable_for_current_ogs_fit,fit_use_recommendation,target_gap,segment_group,segment_start_label,segment_end_label,segment_length_2d_m,segment_tangent_x,segment_tangent_y,selection_method,best_lookup_status,worst_lookup_status,selected_sample_count,inside_cell_sample_count,fallback_sample_count,outside_sample_count,selected_cell_ids,selected_material_ids,center_lookup_cell_id,center_lookup_status
perm_0000,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_CD-A_Permeability.xlsx,2024_OT,4,2024,1. MessEinsatz (April 2024),BCDA_32,BCD-A32,open,horizontal,0.17,0.1,5e-16,5.000000000000001e-17,-15.301029995663981,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,136,1,136.0,inside_cell
perm_0152,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,5,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,0.45,0.1,2e-16,2e-17,-15.698970004336019,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,8371,0,8371.0,inside_cell
perm_0153,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,6,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,0.59,0.1,2e-14,2e-15,-13.698970004336019,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,3542,0,3542.0,inside_cell
perm_0154,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,7,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,0.73,0.1,5e-16,5.000000000000001e-17,-15.301029995663981,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,6191,0,6191.0,inside_cell
perm_0155,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,8,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,0.87,0.1,8e-13,8.000000000000001e-14,-12.096910013008056,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,4648,0,4648.0,inside_cell
perm_0156,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,9,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,1.01,0.1,3e-15,3e-16,-14.522878745280337,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,7188,0,7188.0,inside_cell
perm_0157,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,10,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,1.15,0.1,8e-16,8e-17,-15.096910013008056,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,5040,0,5040.0,inside_cell
perm_0158,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,11,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,1.29,0.1,4e-17,4e-18,-16.397940008672037,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,5896,0,5896.0,inside_cell
perm_0159,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,12,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,1.7,0.1,2e-20,2e-21,-19.69897000433602,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,4298,0,4298.0,inside_cell
perm_0160,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,13,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,2.5,0.1,5e-21,5e-22,-20.30102999566398,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,5948,0,5948.0,inside_cell
perm_0161,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,17,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,3.3,0.1,5e-21,5e-22,-20.30102999566398,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,3671,0,3671.0,inside_cell
perm_0162,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,21,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,0.15,0.1,5e-18,5e-19,-17.30102999566398,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,136,1,136.0,inside_cell
perm_0163,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,22,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,0.25,0.1,3e-20,3.0000000000000007e-21,-19.522878745280337,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,8051,0,8051.0,inside_cell
perm_0164,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,23,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,0.35,0.1,9e-20,9.000000000000001e-21,-19.045757490560675,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,6995,0,6995.0,inside_cell
perm_0165,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,24,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,0.45,0.1,8e-20,8e-21,-19.096910013008056,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,8371,0,8371.0,inside_cell
perm_0166,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,25,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,0.55,0.1,1e-13,1.0000000000000002e-14,-13.0,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,3542,0,3542.0,inside_cell
perm_0167,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,26,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,0.65,0.1,5e-20,5.000000000000001e-21,-19.30102999566398,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,6191,0,6191.0,inside_cell
perm_0168,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,27,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,0.75,0.1,8e-20,8e-21,-19.096910013008056,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,5292,0,5292.0,inside_cell
perm_0169,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,28,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,0.85,0.1,9e-20,9.000000000000001e-21,-19.045757490560675,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,4648,0,4648.0,inside_cell
perm_0170,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,29,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,0.95,0.1,8e-20,8e-21,-19.096910013008056,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,7188,0,7188.0,inside_cell
perm_0171,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,30,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,1.05,0.1,2e-20,2e-21,-19.69897000433602,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,5046,0,5046.0,inside_cell
perm_0172,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,31,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,1.15,0.1,4e-20,4e-21,-19.397940008672037,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,5040,0,5040.0,inside_cell
perm_0173,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,32,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,1.25,0.1,2e-21,2e-22,-20.69897000433602,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,5896,0,5896.0,inside_cell
perm_0174,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,33,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,1.7,0.1,5e-21,5e-22,-20.30102999566398,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,4298,0,4298.0,inside_cell
perm_0175,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,34,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,2.5,0.1,3e-21,3e-22,-20.522878745280337,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,5948,0,5948.0,inside_cell
perm_0176,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,35,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_32 (horizontal, 2024)",BCD-A32,open,horizontal,3.3,0.1,3e-21,3e-22,-20.522878745280337,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,3671,0,3671.0,inside_cell
perm_0177,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,3,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_33 (vertical, 2024)",BCD-A33,open,vertical,0.15,0.1,,0.0,,,,,,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",not_usable_missing_or_nonpositive_permeability,False,exclude_missing_or_nonpositive_interpreted_value,"The interpreted permeability value is missing, zero, or non-positive.",,,,,,,,,,,,,,,,,
perm_0178,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,4,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_33 (vertical, 2024)",BCD-A33,open,vertical,0.25,0.1,2e-17,2e-18,-16.69897000433602,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A33,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A33 Anfang,BCD-A33 Ende,4.0019499251900905,0.33265801125746974,-0.9430475319655023,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,4096,0,4096.0,inside_cell
perm_0179,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,5,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_33 (vertical, 2024)",BCD-A33,open,vertical,0.35,0.1,8e-17,8e-18,-16.096910013008056,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A33,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A33 Anfang,BCD-A33 Ende,4.0019499251900905,0.33265801125746974,-0.9430475319655023,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,9359,0,9359.0,inside_cell
perm_0180,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2024,6,2024,"BCDA_32 (horizontal, 2024) | BCDA_33 (vertical, 2024)","BCDA_33 (vertical, 2024)",BCD-A33,open,vertical,0.45,0.1,8e-17,8e-18,-16.096910013008056,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A33,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A33 Anfang,BCD-A33 Ende,4.0019499251900905,0.33265801125746974,-0.9430475319655023,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,3600,0,3600.0,inside_cell
